GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
1184,2015-04-10,OKC,SAC,116,103,24,28,Matt Boland,Derrick Stafford,Sean Wright
1185,2015-04-10,ORL,TOR,99,101,10,15,Marc Davis,James Williams,Leon Wood
1186,2015-04-10,UTA,MEM,88,89,22,19,Nick Buchert,Bennett Salvatore,Kevin Scott
1187,2015-04-11,CHI,PHI,114,107,36,25,Brent Barnaky,Monty McCutchen,Derek Richardson
1188,2015-04-11,GSW,MIN,110,101,21,26,Derrick Collins,Ben Taylor,Tom Washington
1189,2015-04-11,LAC,MEM,94,86,22,24,Tony Brown,Mark Lindsay,Jason Phillips
1190,2015-04-11,MIA,TOR,104,107,44,37,Steve Anderson,James Capers,David Guthrie
1191,2015-04-11,ORL,NYK,79,80,18,13,Sean Corbin,Kane Fitzgerald,Violet Palmer
1192,2015-04-11,POR,UTA,105,111,22,42,Dan Crawford,Dedric Taylor,Scott Wall
1193,2015-04-12,BOS,CLE,117,78,22,19,Bill Kennedy,J.T. Orr,James Williams
1194,2015-04-12,DEN,SAC,122,111,30,42,John Goble,Lauren Holtkamp,Josh Tiven
1195,2015-04-12,DET,CHO,116,77,23,29,Leroy Richardson,Bill Spooner,Haywoode Workman
1196,2015-04-12,HOU,NOP,121,114,48,22,Curtis Blair,Marc Davis,Michael Smith
1197,2015-04-12,IND,OKC,116,104,35,28,Courtney Kirkland,Marat Kogut,Ed Malloy
1198,2015-04-12,LAL,DAL,106,120,36,26,Derrick Collins,Bennett Salvatore,Kevin Scott
1199,2015-04-12,MIL,BRK,96,73,12,22,Joe Crawford,Pat Fraher,Justin Van Duyne
1200,2015-04-12,SAS,PHO,107,91,34,23,Mark Ayotte,Matt Boland,Derrick Stafford
1201,2015-04-12,WAS,ATL,108,99,27,24,Tony Brothers,Kevin Cutler,Leon Wood
1202,2015-04-13,ATL,NYK,108,112,23,19,David Guthrie,Bill Kennedy,Scott Twardoski
1203,2015-04-13,BRK,CHI,86,113,22,17,Sean Corbin,Eric Dalen,Ken Mauer
1204,2015-04-13,CHO,HOU,90,100,17,26,Kane Fitzgerald,Monty McCutchen,Violet Palmer
1205,2015-04-13,CLE,DET,109,97,12,20,James Capers,Brian Forte,Marat Kogut
1206,2015-04-13,GSW,MEM,111,107,27,25,Dan Crawford,Tre Maddox,Gary Zielinski
1207,2015-04-13,LAC,DEN,110,103,37,22,Bennie Adams,Kevin Scott,Ben Taylor
1208,2015-04-13,MIA,ORL,100,93,23,28,Curtis Blair,David Jones,Zach Zarba
